ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,FileName_OrigBlue,FileName_OrigGreen,PathName_OrigBlue,PathName_OrigGreen,Intensity_IntegratedIntensityEdge_OrigBlue,Intensity_IntegratedIntensityEdge_OrigGreen,Intensity_IntegratedIntensity_OrigBlue,Intensity_IntegratedIntensity_OrigGreen,Intensity_LowerQuartileIntensity_OrigBlue,Intensity_LowerQuartileIntensity_OrigGreen,Intensity_MADIntensity_OrigBlue,Intensity_MADIntensity_OrigGreen,Intensity_MassDisplacement_OrigBlue,Intensity_MassDisplacement_OrigGreen,Intensity_MaxIntensityEdge_OrigBlue,Intensity_MaxIntensityEdge_OrigGreen,Intensity_MaxIntensity_OrigBlue,Intensity_MaxIntensity_OrigGreen,Intensity_MeanIntensityEdge_OrigBlue,Intensity_MeanIntensityEdge_OrigGreen,Intensity_MeanIntensity_OrigBlue,Intensity_MeanIntensity_OrigGreen,Intensity_MedianIntensity_OrigBlue,Intensity_MedianIntensity_OrigGreen,Intensity_MinIntensityEdge_OrigBlue,Intensity_MinIntensityEdge_OrigGreen,Intensity_MinIntensity_OrigBlue,Intensity_MinIntensity_OrigGreen,Intensity_StdIntensityEdge_OrigBlue,Intensity_StdIntensityEdge_OrigGreen,Intensity_StdIntensity_OrigBlue,Intensity_StdIntensity_OrigGreen,Intensity_UpperQuartileIntensity_OrigBlue,Intensity_UpperQuartileIntensity_OrigGreen,Location_CenterMassIntensity_X_OrigBlue,Location_CenterMassIntensity_X_OrigGreen,Location_CenterMassIntensity_Y_OrigBlue,Location_CenterMassIntensity_Y_OrigGreen,Location_CenterMassIntensity_Z_OrigBlue,Location_CenterMassIntensity_Z_OrigGreen,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_OrigBlue,Location_MaxIntensity_X_OrigGreen,Location_MaxIntensity_Y_OrigBlue,Location_MaxIntensity_Y_OrigGreen,Location_MaxIntensity_Z_OrigBlue,Location_MaxIntensity_Z_OrigGreen,Number_Object_Number,Parent_Cells
14,28,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,45.611765556037426,63.545099660754204,12049.45515128225,6690.262914057821,0.45098039507865906,0.26274511218070984,0.13725492358207703,0.07058823108673096,1.6265766883872215,3.702671769308316,0.1411764770746231,0.30980393290519714,1.0,0.7490196228027344,0.10068822418551308,0.14027615819151038,0.5926350162936381,0.32905090075043386,0.5647059082984924,0.3294117748737335,0.07058823853731155,0.03529411926865578,0.07058823853731155,0.03529411926865578,0.013134031557420479,0.05489705299818095,0.23762947446070917,0.10831053556663259,0.7411764860153198,0.4000000059604645,1150.2278524214094,1150.4278907844973,2362.839742486425,2365.891731415986,0.0,0.0,1148.6106138107416,2362.665699390124,1125.0,1117.0,2308.0,2412.0,0.0,0.0,28,28
14,29,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,31.160784915089607,40.08235403895378,4054.2942126318812,2266.694180417806,0.32156863808631897,0.19607843458652496,0.09019607305526733,0.04313726723194122,1.7578192899875396,1.7290419222590105,0.14901961386203766,0.3176470696926117,1.0,0.6039215922355652,0.10051866101641808,0.12929791625468962,0.4325041831269342,0.24180650527179495,0.3960784375667572,0.239215686917305,0.06666667014360428,0.0470588244497776,0.06666667014360428,0.0470588244497776,0.014911408014052545,0.041955369544467276,0.191756032615848,0.07105742775424713,0.5215686559677124,0.2862745225429535,1646.7504325875086,1646.7198857328144,2437.901044147978,2437.8209243341753,0.0,0.0,1648.0608064860253,2436.729357798165,1628.0,1631.0,2448.0,2441.0,0.0,0.0,29,29
14,30,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,41.70588321238756,53.59607984684408,7689.047244481742,4006.2158009503037,0.37254902720451355,0.20392157137393951,0.10196077823638916,0.0470588356256485,0.7633886472007432,3.4992719907577188,0.16078431904315948,0.3176470696926117,1.0,0.5764706134796143,0.10247145752429376,0.13168569986939577,0.48207192755371425,0.2511734044482949,0.4627451002597809,0.250980406999588,0.06666667014360428,0.0235294122248888,0.06666667014360428,0.0235294122248888,0.015923079683626197,0.053450259176945826,0.18813269411907088,0.07421218173542284,0.5764706134796143,0.2980392277240753,2436.272448190736,2436.3269615296717,2497.961869396193,2500.916936933724,0.0,0.0,2436.844263322884,2497.456112852665,2421.0,2389.0,2459.0,2506.0,0.0,0.0,30,30
14,31,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,31.745098650455475,43.67058935947716,6096.913790233433,3523.0393169727176,0.42352941632270813,0.250980406999588,0.23529410362243652,0.13333335518836975,0.957594665992407,1.2000222555403037,0.14901961386203766,0.3450980484485626,1.0,0.8666666746139526,0.09951441583214883,0.1368983992460099,0.6829745480265972,0.39464986187663464,0.7647058963775635,0.4117647111415863,0.07058823853731155,0.027450980618596077,0.07058823853731155,0.027450980618596077,0.013400450497404993,0.06024922836150621,0.3098138887502973,0.17413730460753676,1.0,0.529411792755127,1182.247599428707,1183.5309074527856,2520.008312803395,2521.538210678391,0.0,0.0,1182.4943430043688,2520.9335723087265,1177.0,1209.0,2512.0,2510.0,0.0,0.0,31,31
14,32,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,47.368628323078156,65.30980562791228,14160.125739082694,6710.458985749632,0.5921568870544434,0.2705882489681244,0.1294117569923401,0.0627450942993164,1.2675819066619636,0.5346224453241014,0.14509804546833038,0.2823529541492462,1.0,0.6941176652908325,0.1014317522978119,0.13984969085206056,0.6951802120419606,0.3294446946708052,0.7137255072593689,0.33725491166114807,0.062745101749897,0.054901961237192154,0.062745101749897,0.05098039284348488,0.014613009425020423,0.04348304129644008,0.23330908011649298,0.09727329914039991,0.8588235378265381,0.3960784375667572,2945.369168392064,2945.409652615714,2519.3750449524364,2521.1317633278627,0.0,0.0,2945.216210908734,2520.633364426334,3007.0,2960.0,2571.0,2493.0,0.0,0.0,32,32
14,33,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,44.65882436931133,46.39607970416546,6152.768791392446,3729.415787640959,0.27843138575553894,0.1725490242242813,0.0627450942993164,0.04313726723194122,2.117618239079302,2.2373999215647444,0.14509804546833038,0.24705882370471954,1.0,0.529411792755127,0.10126717544061527,0.10520652994141827,0.358532066394292,0.21731925806427124,0.3333333432674408,0.21568627655506134,0.06666667014360428,0.03921568766236305,0.06666667014360428,0.0313725508749485,0.013821641782957953,0.03728140810056635,0.14308068394350512,0.06601961939080654,0.40784314274787903,0.25882354378700256,313.56148424950493,314.0929472901674,2824.3335357805886,2825.2502573769516,0.0,0.0,315.51925878445314,2823.5264261989396,351.0,282.0,2795.0,2839.0,0.0,0.0,33,33
14,34,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,34.94902031868696,51.06274648755789,6239.666804134846,3661.94518385455,0.4313725531101227,0.2705882489681244,0.15294116735458374,0.07058823108673096,1.0543973158228033,1.7013362784634076,0.15294118225574493,0.35686275362968445,1.0,0.7529411911964417,0.09844794455968159,0.14383872250016305,0.5788188129995219,0.33969806900320504,0.5882353186607361,0.3490196168422699,0.062745101749897,0.04313725605607033,0.062745101749897,0.0313725508749485,0.014818796884898199,0.05583435014759291,0.24290841636694777,0.11243232081896204,0.7333333492279053,0.4156862795352936,523.1834147710601,523.0898354847496,2866.2219920941106,2867.1110991589417,0.0,0.0,522.3463821892393,2865.580797773655,542.0,536.0,2823.0,2841.0,0.0,0.0,34,34
14,35,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,40.72941255569458,58.01176608726382,6899.843295440078,3940.47462098673,0.36666667461395264,0.2235294133424759,0.09803923964500427,0.050980404019355774,2.1007700562973186,2.6008645053149206,0.14509804546833038,0.3490196168422699,1.0,0.6196078658103943,0.10233520742636829,0.14575820624940658,0.48042356882328907,0.27436809782667665,0.45490196347236633,0.27450981736183167,0.07058823853731155,0.03921568766236305,0.07058823853731155,0.03921568766236305,0.014240675691069763,0.061160818805629825,0.1972276756163069,0.08079922545360363,0.5686274766921997,0.32549020648002625,1197.8467535296202,1199.8011924449029,2875.9621350016782,2876.8044666819587,0.0,0.0,1199.1231026319454,2874.2935524300237,1208.0,1238.0,2848.0,2879.0,0.0,0.0,35,35
14,36,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,40.12549091130495,52.592158287763596,10255.647175133228,5760.302120197564,0.46666666865348816,0.27450981736183167,0.23529410362243652,0.11372548341751099,1.9493825029978824,2.5724010777638826,0.16470588743686676,0.29411765933036804,1.0,0.8588235378265381,0.10056514012858384,0.13180992052071078,0.6989468530725297,0.39257834936260916,0.7647058963775635,0.4156862795352936,0.07058823853731155,0.019607843831181526,0.07058823853731155,0.019607843831181526,0.0139589857960063,0.05681223823703812,0.2915648383460345,0.15670386032195655,0.9882352948188782,0.5098039507865906,866.2382760169985,868.0888052718827,2933.096295072786,2934.0968195395385,0.0,0.0,867.4836775028965,2931.596606011041,875.0,859.0,2920.0,2946.0,0.0,0.0,36,36
14,37,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,45.050981260836124,59.29411929100752,13518.28253070265,6215.3021094202995,0.5490196347236633,0.25882354378700256,0.2078431248664856,0.07058823108673096,1.6140914416819727,3.358815116781224,0.15294118225574493,0.26274511218070984,1.0,0.6784313917160034,0.09945028975902014,0.130892095565138,0.716504082827299,0.32942715372980863,0.7647058963775635,0.33725491166114807,0.05882352963089943,0.03529411926865578,0.05882352963089943,0.03529411926865578,0.014538762565536559,0.039789103975306016,0.2626330899589221,0.1048751050516948,0.9647058844566345,0.40392157435417175,2667.131426076787,2665.814798033872,3005.993905345355,3007.407552613609,0.0,0.0,2667.2838289076167,3004.387024964223,2630.0,2627.0,3041.0,3023.0,0.0,0.0,37,37
14,38,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,47.16862840205431,57.537256460636854,13950.92579267919,6355.8589990623295,0.529411792755127,0.239215686917305,0.1254901885986328,0.054901957511901855,1.200616612027577,2.1837244860035976,0.14509804546833038,0.34117648005485535,1.0,0.6235294342041016,0.10143791054205228,0.12373603539921904,0.638019106955053,0.2906731454798468,0.6392157077789307,0.29411765933036804,0.06666667014360428,0.0470588244497776,0.06666667014360428,0.04313725605607033,0.014684131709907917,0.039079232023213756,0.22821376764779777,0.08578726540079526,0.7843137383460999,0.3490196168422699,2987.1818382066704,2986.4191143176313,3052.6742005436936,3054.0334574622593,0.0,0.0,2986.306320314644,3051.8526479465836,3017.0,3024.0,3040.0,3070.0,0.0,0.0,38,38
14,39,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,37.77254978567362,50.96078560873866,6540.211924239993,3787.0275542512536,0.3490196168422699,0.21568627655506134,0.1254901885986328,0.0627450942993164,0.6417216827240604,1.3233884907854672,0.14509804546833038,0.2823529541492462,1.0,0.6549019813537598,0.10099612242158722,0.13625878505010336,0.4820676586010167,0.27913522180668193,0.46666666865348816,0.27843138575553894,0.07058823853731155,0.0470588244497776,0.07058823853731155,0.03921568766236305,0.014471934814166509,0.04653198134654506,0.2003172387039311,0.09081220119623466,0.6000000238418579,0.33725491166114807,306.736936021323,307.20017975499303,3219.1418614485274,3220.9661921356774,0.0,0.0,307.13606545293726,3219.6443576324905,322.0,326.0,3231.0,3232.0,0.0,0.0,39,39
14,40,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,44.180393017828465,50.23137396760285,7059.902138397098,3939.439325142652,0.3176470696926117,0.18039216101169586,0.09019607305526733,0.0470588356256485,3.8406800091564763,1.7668746509435407,0.14509804546833038,0.27450981736183167,1.0,0.6078431606292725,0.10086847720965403,0.11468350220913892,0.4146785397002701,0.2313914434738709,0.4000000059604645,0.22745098173618317,0.062745101749897,0.0235294122248888,0.062745101749897,0.0235294122248888,0.01436607860518355,0.044316357664038915,0.15706207119213017,0.0719188174056331,0.49803921580314636,0.27843138575553894,2596.6017675026724,2596.286200754801,3240.48269903166,3243.343202012627,0.0,0.0,2597.8808223201177,3244.104140969163,2569.0,2570.0,3225.0,3223.0,0.0,0.0,40,40
14,41,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0005.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,48.52941267937422,53.356864146888256,7335.043343782425,4301.13736563921,0.25882354378700256,0.16078431904315948,0.054901957511901855,0.03529411554336548,1.848446793534711,2.64214744753493,0.14509804546833038,0.24705882370471954,1.0,0.4901960790157318,0.10216718458815625,0.11233024030923844,0.33909867060156373,0.1988413557227687,0.30980393290519714,0.1921568661928177,0.07058823853731155,0.0313725508749485,0.07058823853731155,0.0313725508749485,0.013759573769015024,0.03654956596670964,0.1481947499545748,0.05744037236429003,0.3686274588108063,0.23137255012989044,2128.9973930912847,2129.179191096381,3231.197976294095,3232.0597589278073,0.0,0.0,2127.7368129074016,3229.8460542739585,2135.0,2156.0,3210.0,3254.0,0.0,0.0,41,41
15,1,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,37.964706756174564,96.81176712363958,6187.019740715623,6510.760944485664,0.3176470696926117,0.3490196168422699,0.05882352590560913,0.07058823108673096,0.22102291133657292,1.6942413467974997,0.12941177189350128,0.4941176474094391,1.0,0.8980392217636108,0.09259684574676723,0.2361262612771697,0.3991110657151092,0.41999490030226194,0.37254902720451355,0.41960784792900085,0.062745101749897,0.06666667014360428,0.062745101749897,0.06666667014360428,0.013091655654361154,0.09760488117185265,0.1781472458663957,0.11681047487198834,0.43529412150382996,0.4901960790157318,514.7056620616173,515.4907086159878,322.60656214638,324.04904157584,0.0,0.0,514.8787898335698,322.46916526899753,542.0,520.0,293.0,355.0,0.0,0.0,1,1
15,2,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,40.49411857128143,100.24313996359706,7208.490362487733,6667.764872595668,0.3176470696926117,0.30588236451148987,0.07450979948043823,0.07058823108673096,1.0824549374766115,3.211729639202863,0.1411764770746231,0.48235294222831726,1.0,0.9215686321258545,0.0926638868908042,0.22938933630113745,0.41022594824082254,0.37945395359638445,0.3843137323856354,0.37254902720451355,0.062745101749897,0.03921568766236305,0.062745101749897,0.03529411926865578,0.013713556006619158,0.1033830970785273,0.16905454913237628,0.11939857412068808,0.47058823704719543,0.4431372582912445,2987.4938478990307,2987.638591869902,361.7954966044439,364.7629290307346,0.0,0.0,2986.411393125427,361.79490097882996,2950.0,2949.0,355.0,371.0,0.0,0.0,2,2
15,3,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,38.96078519895673,89.51372807100415,8042.459005277604,7632.815885137767,0.3764705955982208,0.35686275362968445,0.094117671251297,0.10588234663009644,2.7976017466984557,5.20655030781032,0.1568627506494522,0.5215686559677124,1.0,1.0,0.0921058751748386,0.21161637841844952,0.4892304279626257,0.46431144748085446,0.47058823704719543,0.4588235318660736,0.05882352963089943,0.03529411926865578,0.05882352963089943,0.03529411926865578,0.013709492887496759,0.11102705462190063,0.20206191510989643,0.17285924130122385,0.5686274766921997,0.5647059082984924,2484.1023435901834,2482.448293955108,492.34821963689836,494.36905769425437,0.0,0.0,2484.483301904009,489.57667741346796,2445.0,2480.0,442.0,511.0,0.0,0.0,3,3
15,4,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,32.63921643421054,109.13725794106722,6500.964850608259,6709.572735548019,0.3529411852359772,0.41960784792900085,0.14509806036949158,0.10196080803871155,2.034396489298226,3.9317340935191987,0.13333334028720856,0.6352941393852234,1.0,0.9960784316062927,0.09168319223092848,0.30656533129513264,0.5099995960310865,0.5263648494193158,0.48627451062202454,0.5215686559677124,0.05882352963089943,0.07058823853731155,0.05882352963089943,0.062745101749897,0.013434111567607595,0.10954814333978248,0.2315179624069273,0.15513885068780306,0.6509804129600525,0.6274510025978088,1871.6082138020874,1870.60542351687,566.5789614018486,568.2415880960153,0.0,0.0,1873.1252843806385,565.2235035694673,1921.0,1850.0,553.0,600.0,0.0,0.0,4,4
15,5,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,44.278432346880436,93.93333584815264,6565.188430719078,7543.749206248671,0.24705882370471954,0.3019607961177826,0.03921569883823395,0.05882352590560913,0.5599363539852292,1.2952058969604268,0.1411764770746231,0.5058823823928833,1.0,0.8509804010391235,0.09341441423392496,0.19817159461635578,0.3135238028041584,0.36025545397558123,0.2823529541492462,0.35686275362968445,0.062745101749897,0.062745101749897,0.062745101749897,0.05882352963089943,0.013907779155563906,0.08466882229029496,0.14476978283550623,0.10094822959296766,0.3294117748737335,0.4156862795352936,781.8626862924829,782.080557564715,683.9740574448024,684.8847501881163,0.0,0.0,782.2843839541547,683.6056829035339,746.0,789.0,693.0,670.0,0.0,0.0,5,5
15,6,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,36.941177289932966,84.8235315978527,5787.572698634118,5991.768772672862,0.2862745225429535,0.3137255012989044,0.05882352590560913,0.06666666269302368,1.3961235787797877,2.2414711612714435,0.1411764770746231,0.5254902243614197,1.0,0.8941176533699036,0.0921226366332493,0.2115300039846701,0.36910540169860445,0.3821281105020958,0.33725491166114807,0.3803921639919281,0.05882352963089943,0.062745101749897,0.05882352963089943,0.05882352963089943,0.012752102193225298,0.09321864827348851,0.16729771468878657,0.1111717080562622,0.40784314274787903,0.4470588266849518,166.95406042374032,166.99296810184077,951.7317741633118,953.9025859501558,0.0,0.0,165.6169005102041,952.1332270408163,131.0,190.0,922.0,935.0,0.0,0.0,6,6
15,7,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,42.141177382320166,100.13725738972425,7546.325652498752,7211.011939898133,0.3176470696926117,0.3137255012989044,0.05882352590560913,0.06666666269302368,0.39381752178627577,2.177100324986354,0.13725490868091583,0.5372549295425415,1.0,0.9137254953384399,0.09323269332371718,0.22154260484452268,0.4018063815823839,0.38395250199127484,0.37254902720451355,0.3803921639919281,0.05882352963089943,0.08235294371843338,0.05882352963089943,0.07450980693101883,0.013351007950636996,0.1022438622088891,0.17544784238209626,0.11111147204136741,0.43921568989753723,0.4470588266849518,2341.111354010085,2341.084075113767,1087.8294528904246,1089.6138699656738,0.0,0.0,2341.0814653106863,1087.4367712049411,2356.0,2317.0,1046.0,1120.0,0.0,0.0,7,7
15,8,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,43.61960878223181,106.56470861285925,6897.294315487146,7902.9649031460285,0.250980406999588,0.3019607961177826,0.054901957511901855,0.05882352590560913,2.113647490407687,1.314812573600854,0.1411764770746231,0.5529412031173706,0.9921568632125854,0.8666666746139526,0.09241442538608434,0.22577268773910858,0.3230431509290968,0.37014495354531535,0.2980392277240753,0.3607843220233917,0.062745101749897,0.062745101749897,0.062745101749897,0.062745101749897,0.012789073985216396,0.10274761603240785,0.12972388966176282,0.10987391615536979,0.364705890417099,0.42352941632270813,1449.1640387341436,1447.8991348787058,1140.8242670243421,1142.594010897351,0.0,0.0,1447.162896351459,1141.5046602032692,1489.0,1470.0,1112.0,1097.0,0.0,0.0,8,8
15,9,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,39.60784399881959,118.72549330443144,7500.247209344059,7906.223726995289,0.3490196168422699,0.3843137323856354,0.07058823108673096,0.07058826088905334,1.2174863112315037,0.42729840741709085,0.13333334028720856,0.6000000238418579,1.0,1.0,0.09275841685906228,0.27804565176681834,0.43933031919775417,0.4631105744491149,0.40784314274787903,0.45098039507865906,0.05882352963089943,0.10196078568696976,0.05882352963089943,0.10196078568696976,0.013121749089561294,0.0854620490575352,0.1849988211336288,0.12570885916504435,0.4901960790157318,0.529411792755127,1700.9418586260617,1700.5623938610206,1153.6043607246938,1155.158582372353,0.0,0.0,1700.8170103092784,1154.8154287722587,1690.0,1731.0,1181.0,1120.0,0.0,0.0,9,9
15,10,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,C2-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,C1-MAX_2023_06_14_SYTO_CKO_T36-0006.tif,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,Y:\microscopy data\2023_06_14 RNA CKO\split max intensity,46.81176572293043,120.9333366677165,6686.231550678611,8438.239433802664,0.21176470816135406,0.29019609093666077,0.03921569883823395,0.054901957511901855,1.0128989208076047,1.7960113626650216,0.125490203499794,0.47843137383461,1.0,0.8901960849761963,0.09233089886179573,0.2385272912578235,0.2765991623165768,0.3490770460349425,0.24705882370471954,0.34117648005485535,0.062745101749897,0.0941176488995552,0.062745101749897,0.08627451211214066,0.011850445016764057,0.07150347655245098,0.11931065126298955,0.09163513349871741,0.2980392277240753,0.3960784375667572,712.7049951170636,711.8664516226489,1301.8591129408512,1302.1539374388321,0.0,0.0,713.2439912298846,1301.0015306333512,674.0,679.0,1353.0,1349.0,0.0,0.0,10,10
